ts_from,ts_to,deauth_count,probe_count,beacon_count,eviltwin_max_distinct_bssids,top_sender_deauth,top_sender_probe,top_sender_beacon,top_bssid_deauth_count,top_bssid_deauth_mac,deauth_reason_top,deauth_reason_distinct,top_channel,top_channel_beacon_count,top_channel_deauth_count
1608306770.4826,1608306771.4826,1214,33,46,0,714,33,46,1214,0c:9d:92:54:fe:34,,0,36,46,1214
1608306771.4826,1608306772.4826,1226,13,48,0,717,13,48,1226,0c:9d:92:54:fe:34,,0,36,48,1226
1608306772.4826,1608306773.4826,1092,13,49,0,651,13,49,1092,0c:9d:92:54:fe:34,,0,36,49,1092
1608306773.4826,1608306774.4826,1069,13,49,0,640,13,49,1069,0c:9d:92:54:fe:34,,0,36,49,1069
1608306774.4826,1608306775.4826,1037,0,49,0,622,0,49,1037,0c:9d:92:54:fe:34,,0,36,49,1037
1608306775.4826,1608306776.4826,993,0,47,0,606,0,47,993,0c:9d:92:54:fe:34,,0,36,47,993
1608306776.4826,1608306777.4826,984,0,47,0,595,0,47,983,0c:9d:92:54:fe:34,,0,36,47,983
1608306777.4826,1608306778.4826,1099,0,47,0,650,0,47,1098,0c:9d:92:54:fe:34,,0,36,47,1098
1608306778.4826,1608306779.4826,1120,0,47,0,660,0,47,1120,0c:9d:92:54:fe:34,,0,36,47,1120
1608306779.4826,1608306780.4826,1131,0,47,0,664,0,47,1131,0c:9d:92:54:fe:34,,0,36,47,1131
